method,item,compareItem,score,compareResult
TM_SQDIFF_NORMED,empty9,tree,87.8841323852539,false
TM_SQDIFF_NORMED,empty10,tree,86.9092788696289,false
TM_SQDIFF_NORMED,empty11,tree,86.35848999023438,false
TM_SQDIFF_NORMED,empty12,tree,92.59849548339844,false
TM_SQDIFF_NORMED,empty13,tree,88.858642578125,false
TM_SQDIFF_NORMED,empty14,tree,92.54356384277344,false
TM_SQDIFF_NORMED,empty15,tree,90.3337631225586,false
TM_SQDIFF_NORMED,empty16,tree,88.92780303955078,false
TM_SQDIFF_NORMED,empty17,tree,90.65715789794922,false
TM_SQDIFF_NORMED,empty18,tree,90.63390350341797,false
TM_SQDIFF_NORMED,empty19,tree,90.20767211914062,false
TM_SQDIFF_NORMED,empty20,tree,91.00435638427734,false
TM_SQDIFF_NORMED,empty21,tree,91.62330627441406,false
TM_SQDIFF_NORMED,empty22,tree,86.95391845703125,false
TM_SQDIFF_NORMED,empty23,tree,93.05081176757812,false
TM_SQDIFF_NORMED,empty24,tree,90.26736450195312,false
TM_SQDIFF_NORMED,empty25,tree,89.57854461669922,false
TM_SQDIFF_NORMED,empty26,tree,88.04639434814453,false
TM_SQDIFF_NORMED,empty27,tree,87.91535949707031,false
TM_SQDIFF_NORMED,empty28,tree,87.59418487548828,false
TM_SQDIFF_NORMED,empty29,tree,87.9155044555664,false
TM_SQDIFF_NORMED,empty30,tree,88.25418853759766,false
TM_SQDIFF_NORMED,empty31,tree,90.86297607421875,false
TM_SQDIFF_NORMED,empty32,tree,85.92945098876953,false
TM_SQDIFF_NORMED,empty33,tree,91.66429901123047,false
TM_SQDIFF_NORMED,empty34,tree,92.7115478515625,false
TM_SQDIFF_NORMED,empty35,tree,87.58724975585938,false
TM_SQDIFF_NORMED,empty36,tree,90.86483764648438,false
TM_SQDIFF_NORMED,empty37,tree,90.72382354736328,false
TM_SQDIFF_NORMED,empty38,tree,87.58941650390625,false
TM_SQDIFF_NORMED,empty39,tree,91.57147216796875,false
TM_SQDIFF_NORMED,empty40,tree,91.18257904052734,false
TM_SQDIFF_NORMED,empty41,tree,91.98868560791016,false
TM_SQDIFF_NORMED,empty42,tree,88.88517761230469,false
TM_SQDIFF_NORMED,empty43,tree,87.39124298095703,false
TM_SQDIFF_NORMED,empty44,tree,86.58361053466797,false
TM_SQDIFF_NORMED,empty45,tree,89.89656829833984,false
TM_SQDIFF_NORMED,empty46,tree,89.8596420288086,false
TM_SQDIFF_NORMED,empty47,tree,87.49140167236328,false
TM_SQDIFF_NORMED,empty48,tree,89.36300659179688,false
TM_SQDIFF_NORMED,empty49,tree,90.55065155029297,false
TM_SQDIFF_NORMED,empty50,tree,90.84861755371094,false
TM_SQDIFF_NORMED,empty51,tree,91.59120178222656,false
TM_SQDIFF_NORMED,empty52,tree,91.20779418945312,false
TM_SQDIFF_NORMED,empty53,tree,91.0875015258789,false
TM_SQDIFF_NORMED,empty54,tree,89.57521057128906,false
TM_SQDIFF_NORMED,empty55,tree,91.11487579345703,false
TM_SQDIFF_NORMED,empty56,tree,91.27445983886719,false
TM_SQDIFF_NORMED,empty57,tree,88.41035461425781,false
TM_SQDIFF_NORMED,empty58,tree,91.35176086425781,false
TM_SQDIFF_NORMED,empty59,tree,91.5932388305664,false
TM_SQDIFF_NORMED,empty60,tree,90.98030090332031,false
TM_SQDIFF_NORMED,empty61,tree,91.77201080322266,false
TM_SQDIFF_NORMED,empty62,tree,91.00435638427734,false
TM_SQDIFF_NORMED,empty63,tree,91.00435638427734,false
TM_SQDIFF_NORMED,empty64,tree,86.74516296386719,false
TM_SQDIFF_NORMED,empty65,tree,91.74472045898438,false
TM_SQDIFF_NORMED,empty66,tree,88.01268005371094,false
TM_SQDIFF_NORMED,empty67,tree,88.88485717773438,false
TM_SQDIFF_NORMED,empty68,tree,88.88485717773438,false
TM_SQDIFF_NORMED,empty69,tree,87.7294921875,false
TM_SQDIFF_NORMED,empty70,tree,86.88716125488281,false
TM_SQDIFF_NORMED,empty71,tree,90.95417022705078,false
TM_SQDIFF_NORMED,empty72,tree,92.76167297363281,false
TM_SQDIFF_NORMED,empty73,tree,88.41035461425781,false
TM_SQDIFF_NORMED,empty74,tree,92.14326477050781,false
TM_SQDIFF_NORMED,empty75,tree,91.16423034667969,false
TM_SQDIFF_NORMED,empty76,tree,91.82953643798828,false
TM_SQDIFF_NORMED,empty77,tree,87.50377655029297,false
TM_SQDIFF_NORMED,empty78,tree,88.00715637207031,false
TM_SQDIFF_NORMED,empty79,tree,90.98030090332031,false
TM_SQDIFF_NORMED,empty80,tree,90.98030090332031,false
TM_SQDIFF_NORMED,empty81,tree,92.56083679199219,false
TM_SQDIFF_NORMED,empty82,tree,87.16578674316406,false
TM_SQDIFF_NORMED,empty83,tree,87.4573745727539,false
TM_SQDIFF_NORMED,empty84,tree,87.51097106933594,false
TM_SQDIFF_NORMED,empty85,tree,88.57992553710938,false
TM_SQDIFF_NORMED,empty86,tree,87.29464721679688,false
TM_SQDIFF_NORMED,empty87,tree,86.99694061279297,false
TM_SQDIFF_NORMED,empty88,tree,88.00611877441406,false
TM_SQDIFF_NORMED,empty89,tree,91.85811614990234,false
TM_SQDIFF_NORMED,empty90,tree,90.6609115600586,false
TM_SQDIFF_NORMED,empty91,tree,90.96981048583984,false
TM_SQDIFF_NORMED,empty92,tree,89.93587493896484,false
TM_SQDIFF_NORMED,empty93,tree,89.29988861083984,false
TM_SQDIFF_NORMED,empty94,tree,88.72047424316406,false
TM_SQDIFF_NORMED,empty95,tree,88.06307220458984,false
TM_SQDIFF_NORMED,empty96,tree,90.56614685058594,false
TM_SQDIFF_NORMED,empty97,tree,87.57322692871094,false
TM_SQDIFF_NORMED,empty98,tree,91.77517700195312,false
TM_SQDIFF_NORMED,empty99,tree,88.41035461425781,false
TM_SQDIFF_NORMED,empty100,tree,91.82953643798828,false
TM_SQDIFF_NORMED,empty101,tree,90.8608169555664,false
TM_SQDIFF_NORMED,empty102,tree,86.90621948242188,false
TM_SQDIFF_NORMED,empty103,tree,90.3631820678711,false
TM_SQDIFF_NORMED,empty104,tree,88.00715637207031,false
TM_SQDIFF_NORMED,empty105,tree,89.83977508544922,false
TM_SQDIFF_NORMED,empty106,tree,91.0875015258789,false
TM_SQDIFF_NORMED,empty107,tree,93.05081176757812,false
TM_SQDIFF_NORMED,empty108,tree,91.90862274169922,false
TM_SQDIFF_NORMED,empty109,tree,91.35179901123047,false
TM_SQDIFF_NORMED,empty110,tree,87.67818450927734,false
TM_SQDIFF_NORMED,empty111,tree,88.07976531982422,false
TM_SQDIFF_NORMED,empty112,tree,92.54356384277344,false
TM_SQDIFF_NORMED,empty113,tree,90.7679214477539,false
TM_SQDIFF_NORMED,empty114,tree,91.98868560791016,false
TM_SQDIFF_NORMED,empty115,tree,92.4172134399414,false
TM_SQDIFF_NORMED,empty116,tree,90.80130767822266,false
TM_SQDIFF_NORMED,empty117,tree,90.20767211914062,false
TM_SQDIFF_NORMED,empty118,tree,91.7550277709961,false
TM_SQDIFF_NORMED,empty119,tree,88.35035705566406,false
TM_SQDIFF_NORMED,empty120,tree,88.0680923461914,false
TM_SQDIFF_NORMED,empty121,tree,91.66110229492188,false
TM_SQDIFF_NORMED,empty122,tree,90.3337631225586,false
TM_SQDIFF_NORMED,empty123,tree,88.92780303955078,false
TM_SQDIFF_NORMED,empty124,tree,88.43878936767578,false
TM_SQDIFF_NORMED,grass2,tree,68.70767974853516,false
TM_SQDIFF_NORMED,grass3,tree,66.36835479736328,false
TM_SQDIFF_NORMED,grass4,tree,88.81041717529297,false
TM_SQDIFF_NORMED,grass5,tree,90.34297180175781,false
TM_SQDIFF_NORMED,grass6,tree,92.5567626953125,false
TM_SQDIFF_NORMED,grass7,tree,88.54708862304688,false
TM_SQDIFF_NORMED,grass8,tree,91.9345703125,false
TM_SQDIFF_NORMED,grass9,tree,92.19591522216797,false
TM_SQDIFF_NORMED,grass10,tree,92.06092071533203,false
TM_SQDIFF_NORMED,grass11,tree,91.85273742675781,false
TM_SQDIFF_NORMED,grass12,tree,90.70269775390625,false
TM_SQDIFF_NORMED,grass13,tree,90.90226745605469,false
TM_SQDIFF_NORMED,grass14,tree,92.61399841308594,false
TM_SQDIFF_NORMED,grass15,tree,85.63641357421875,false
TM_SQDIFF_NORMED,grass16,tree,92.60820007324219,false
TM_SQDIFF_NORMED,grass17,tree,92.55310821533203,false
TM_SQDIFF_NORMED,grass18,tree,92.53546905517578,false
TM_SQDIFF_NORMED,grass19,tree,86.96061706542969,false
TM_SQDIFF_NORMED,grass20,tree,88.60482025146484,false
TM_SQDIFF_NORMED,grass21,tree,91.28352355957031,false
TM_SQDIFF_NORMED,grass22,tree,92.36190795898438,false
TM_SQDIFF_NORMED,grass23,tree,60.53710174560547,false
TM_SQDIFF_NORMED,grass24,tree,92.34479522705078,false
TM_SQDIFF_NORMED,grass25,tree,92.34397888183594,false
TM_SQDIFF_NORMED,grass26,tree,90.90315246582031,false
TM_SQDIFF_NORMED,grass27,tree,92.17993927001953,false
TM_SQDIFF_NORMED,grass28,tree,90.2552490234375,false
TM_SQDIFF_NORMED,grass29,tree,89.65804290771484,false
TM_SQDIFF_NORMED,grass30,tree,92.06249237060547,false
TM_SQDIFF_NORMED,grass31,tree,90.69364929199219,false
TM_SQDIFF_NORMED,grass32,tree,89.70272827148438,false
TM_SQDIFF_NORMED,grass33,tree,91.85273742675781,false
TM_SQDIFF_NORMED,grass34,tree,92.33358001708984,false
TM_SQDIFF_NORMED,grass35,tree,92.61399841308594,false
TM_SQDIFF_NORMED,grass36,tree,92.5567626953125,false
TM_SQDIFF_NORMED,grass37,tree,85.63641357421875,false
TM_SQDIFF_NORMED,grass38,tree,92.60820007324219,false
TM_SQDIFF_NORMED,grass39,tree,92.53546905517578,false
TM_SQDIFF_NORMED,grass40,tree,88.60482025146484,false
TM_SQDIFF_NORMED,grass41,tree,66.36835479736328,false
TM_SQDIFF_NORMED,grass42,tree,91.85273742675781,false
TM_SQDIFF_NORMED,grass43,tree,92.06092071533203,false
TM_SQDIFF_NORMED,grass44,tree,92.07167053222656,false
TM_SQDIFF_NORMED,grass45,tree,92.55310821533203,false
TM_SQDIFF_NORMED,grass46,tree,68.70767974853516,false
TM_SQDIFF_NORMED,grass47,tree,89.70272827148438,false
TM_SQDIFF_NORMED,grass48,tree,89.70272827148438,false
TM_SQDIFF_NORMED,grass49,tree,90.69364929199219,false
TM_SQDIFF_NORMED,grass50,tree,90.2552490234375,false
TM_SQDIFF_NORMED,grass51,tree,90.90226745605469,false
TM_SQDIFF_NORMED,grass52,tree,90.2552490234375,false
TM_SQDIFF_NORMED,grass53,tree,87.12405395507812,false
TM_SQDIFF_NORMED,grass54,tree,91.28352355957031,false
TM_SQDIFF_NORMED,grass55,tree,92.55310821533203,false
TM_SQDIFF_NORMED,grass56,tree,92.43136596679688,false
TM_SQDIFF_NORMED,grass57,tree,92.06092071533203,false
TM_SQDIFF_NORMED,grass58,cathedral,56.66164016723633,false
TM_SQDIFF_NORMED,grass59,cathedral,56.66164016723633,false
TM_SQDIFF_NORMED,grass60,cathedral,55.65834045410156,false
TM_SQDIFF_NORMED,bush2,cathedral,90.70220184326172,false
TM_SQDIFF_NORMED,bush3,cathedral,90.70220184326172,false
TM_SQDIFF_NORMED,bush4,cathedral,90.69796752929688,false
TM_SQDIFF_NORMED,bush5,cathedral,89.25338745117188,false
TM_SQDIFF_NORMED,bush6,tree,71.21505737304688,false
TM_SQDIFF_NORMED,bush7,tree,90.01234436035156,false
TM_SQDIFF_NORMED,bush8,tree,87.00981140136719,false
TM_SQDIFF_NORMED,bush9,tree,90.07762908935547,false
TM_SQDIFF_NORMED,bush10,tree,89.52643585205078,false
TM_SQDIFF_NORMED,bush11,tree,88.24256896972656,false
TM_SQDIFF_NORMED,bush12,tree,90.01234436035156,false
TM_SQDIFF_NORMED,bush13,tree,89.48968505859375,false
TM_SQDIFF_NORMED,bush14,tree,90.48335266113281,false
TM_SQDIFF_NORMED,bush15,tree,89.25338745117188,false
TM_SQDIFF_NORMED,bush16,tree,84.13750457763672,false
TM_SQDIFF_NORMED,bush17,tree,84.12398529052734,false
TM_SQDIFF_NORMED,bush18,cathedral,83.25496673583984,false
TM_SQDIFF_NORMED,bush19,cathedral,63.896976470947266,false
TM_SQDIFF_NORMED,bush20,cathedral,89.52643585205078,false
TM_SQDIFF_NORMED,bush21,cathedral,94.0001220703125,false
TM_SQDIFF_NORMED,bush22,cathedral,90.70220184326172,false
TM_SQDIFF_NORMED,bush23,cathedral,84.13750457763672,false
TM_SQDIFF_NORMED,bush24,cathedral,90.69796752929688,false
TM_SQDIFF_NORMED,bush25,cathedral,84.12398529052734,false
TM_SQDIFF_NORMED,bush26,cathedral,89.25338745117188,false
TM_SQDIFF_NORMED,bush27,cathedral,83.25496673583984,false
TM_SQDIFF_NORMED,bush28,cathedral,89.0931625366211,false
TM_SQDIFF_NORMED,bush29,cathedral,90.01312255859375,false
TM_SQDIFF_NORMED,bush30,cathedral,63.896976470947266,false
TM_SQDIFF_NORMED,bush31,cathedral,87.00981140136719,false
TM_SQDIFF_NORMED,bush32,cathedral,89.21440887451172,false
TM_SQDIFF_NORMED,bush33,cathedral,89.3875732421875,false
TM_SQDIFF_NORMED,bush34,cathedral,68.90890502929688,false
TM_SQDIFF_NORMED,bush35,cathedral,90.01234436035156,false
TM_SQDIFF_NORMED,bush36,cathedral,88.24256896972656,false
TM_SQDIFF_NORMED,tree2,cathedral,75.71707153320312,false
TM_SQDIFF_NORMED,tree3,cathedral,77.67190551757812,false
TM_SQDIFF_NORMED,tree4,cathedral,68.8155746459961,false
TM_SQDIFF_NORMED,tree5,cathedral,76.9535140991211,false
TM_SQDIFF_NORMED,tree6,cathedral,83.97718811035156,false
TM_SQDIFF_NORMED,tree7,cathedral,69.47867584228516,false
TM_SQDIFF_NORMED,tree8,cathedral,77.67190551757812,false
TM_SQDIFF_NORMED,tree9,cathedral,77.5279312133789,false
TM_SQDIFF_NORMED,tree10,cathedral,77.59456634521484,false
TM_SQDIFF_NORMED,tree11,cathedral,73.39051818847656,false
TM_SQDIFF_NORMED,tree12,cathedral,77.5014877319336,false
TM_SQDIFF_NORMED,tree13,cathedral,67.552978515625,false
TM_SQDIFF_NORMED,tree14,cathedral,77.32595825195312,false
TM_SQDIFF_NORMED,tree15,cathedral,76.81922149658203,false
TM_SQDIFF_NORMED,tree16,cathedral,76.84767150878906,false
TM_SQDIFF_NORMED,tree17,cathedral,73.33715057373047,false
TM_SQDIFF_NORMED,tree18,cathedral,43.02476501464844,false
TM_SQDIFF_NORMED,tree19,cathedral,76.99708557128906,false
TM_SQDIFF_NORMED,tree20,cathedral,76.99708557128906,false
TM_SQDIFF_NORMED,tree21,cathedral,67.5471420288086,false
TM_SQDIFF_NORMED,tree22,cathedral,66.66524505615234,false
TM_SQDIFF_NORMED,tree23,cathedral,68.28304290771484,false
TM_SQDIFF_NORMED,tree24,cathedral,57.32175064086914,false
TM_SQDIFF_NORMED,tree25,cathedral,77.32595825195312,false
TM_SQDIFF_NORMED,tree26,cathedral,73.39051818847656,false
TM_SQDIFF_NORMED,tree27,cathedral,68.82792663574219,false
TM_SQDIFF_NORMED,tree28,cathedral,69.47867584228516,false
TM_SQDIFF_NORMED,tree29,cathedral,75.71707153320312,false
TM_SQDIFF_NORMED,tree30,cathedral,57.32175064086914,false
TM_SQDIFF_NORMED,tree31,cathedral,77.5014877319336,false
TM_SQDIFF_NORMED,tree32,cathedral,43.02476501464844,false
TM_SQDIFF_NORMED,tree33,cathedral,75.46878814697266,false
TM_SQDIFF_NORMED,tree34,cathedral,66.66524505615234,false
TM_SQDIFF_NORMED,tree35,cathedral,67.5471420288086,false
TM_SQDIFF_NORMED,tree36,cathedral,68.28304290771484,false
TM_SQDIFF_NORMED,tree37,cathedral,73.33715057373047,false
TM_SQDIFF_NORMED,tree38,cathedral,73.33715057373047,false
TM_SQDIFF_NORMED,tree39,cathedral,75.46878814697266,false
TM_SQDIFF_NORMED,tree40,cathedral,83.97718811035156,false
TM_SQDIFF_NORMED,tree41,cathedral,83.97718811035156,false
TM_SQDIFF_NORMED,tree42,cathedral,75.46878814697266,false
TM_SQDIFF_NORMED,tree43,cathedral,66.66524505615234,false
TM_SQDIFF_NORMED,tree44,cathedral,73.33715057373047,false
TM_SQDIFF_NORMED,hut2,cathedral,78.26561737060547,false
TM_SQDIFF_NORMED,hut3,cathedral,82.1834716796875,false
TM_SQDIFF_NORMED,hut4,cathedral,82.94041442871094,false
TM_SQDIFF_NORMED,hut5,cathedral,82.48397064208984,false
TM_SQDIFF_NORMED,hut6,cathedral,80.90824127197266,false
TM_SQDIFF_NORMED,hut7,cathedral,82.71175384521484,false
TM_SQDIFF_NORMED,hut8,cathedral,82.026123046875,false
TM_SQDIFF_NORMED,hut9,cathedral,78.25533294677734,false
TM_SQDIFF_NORMED,hut10,cathedral,85.63312530517578,false
TM_SQDIFF_NORMED,hut11,cathedral,83.01465606689453,false
TM_SQDIFF_NORMED,hut12,cathedral,82.90898132324219,false
TM_SQDIFF_NORMED,hut13,cathedral,82.93761444091797,false
TM_SQDIFF_NORMED,hut14,cathedral,82.10541534423828,false
TM_SQDIFF_NORMED,hut15,cathedral,82.90229034423828,false
TM_SQDIFF_NORMED,hut16,cathedral,82.02930450439453,false
TM_SQDIFF_NORMED,hut17,cathedral,80.90824127197266,false
TM_SQDIFF_NORMED,hut18,cathedral,82.70611572265625,false
TM_SQDIFF_NORMED,hut19,cathedral,82.38473510742188,false
TM_SQDIFF_NORMED,hut20,cathedral,78.25533294677734,false
TM_SQDIFF_NORMED,hut21,cathedral,82.22454071044922,false
TM_SQDIFF_NORMED,hut22,cathedral,50.69005584716797,false
TM_SQDIFF_NORMED,hut23,cathedral,80.25142669677734,false
TM_SQDIFF_NORMED,hut24,cathedral,82.39249420166016,false
TM_SQDIFF_NORMED,house2,tree,75.16650390625,false
TM_SQDIFF_NORMED,house3,tree,74.30950164794922,false
TM_SQDIFF_NORMED,house4,tree,75.74114990234375,false
TM_SQDIFF_NORMED,house5,tree,73.9064712524414,false
TM_SQDIFF_NORMED,house6,tree,75.16650390625,false
TM_SQDIFF_NORMED,house7,tree,74.30950164794922,false
TM_SQDIFF_NORMED,house8,tree,76.43578338623047,false
TM_SQDIFF_NORMED,house9,tree,76.43609619140625,false
TM_SQDIFF_NORMED,house10,tree,75.52263641357422,false
TM_SQDIFF_NORMED,house11,tree,75.53380584716797,false
TM_SQDIFF_NORMED,house12,tree,76.43609619140625,false
TM_SQDIFF_NORMED,house13,tree,73.9064712524414,false
TM_SQDIFF_NORMED,ninjaBear2,tree,81.11909484863281,false
TM_SQDIFF_NORMED,ninjaBear3,tree,84.93255615234375,false
TM_SQDIFF_NORMED,ninjaBear4,tree,81.5511245727539,false
TM_SQDIFF_NORMED,ninjaBear5,tree,83.53948974609375,false
TM_SQDIFF_NORMED,ninjaBear6,tree,84.66288757324219,false
TM_SQDIFF_NORMED,ninjaBear7,tree,83.2257080078125,false
TM_SQDIFF_NORMED,ninjaBear8,tree,83.26850128173828,false
TM_SQDIFF_NORMED,ninjaBear9,tree,84.31847381591797,false
TM_SQDIFF_NORMED,ninjaBear10,tree,83.2257080078125,false
TM_SQDIFF_NORMED,ninjaBear11,tree,85.03447723388672,false
TM_SQDIFF_NORMED,ninjaBear12,tree,82.92324829101562,false
TM_SQDIFF_NORMED,ninjaBear13,tree,81.11909484863281,false
TM_SQDIFF_NORMED,ninjaBear14,tree,84.93255615234375,false
TM_SQDIFF_NORMED,ninjaBear15,tree,84.29499816894531,false
TM_SQDIFF_NORMED,ninjaBear16,tree,83.53948974609375,false
TM_SQDIFF_NORMED,ninjaBear17,tree,84.66288757324219,false
TM_SQDIFF_NORMED,ninjaBear18,tree,83.97400665283203,false
TM_SQDIFF_NORMED,ninjaBear19,tree,83.26850128173828,false
TM_SQDIFF_NORMED,ninjaBear20,tree,83.26850128173828,false
TM_SQDIFF_NORMED,bear2,tree,75.59151458740234,false
TM_SQDIFF_NORMED,bear3,tree,74.38460540771484,false
TM_SQDIFF_NORMED,bear4,tree,84.24320220947266,false
TM_SQDIFF_NORMED,bear5,tree,75.97896575927734,false
TM_SQDIFF_NORMED,bear6,tree,75.85892486572266,false
TM_SQDIFF_NORMED,bear7,tree,85.07527160644531,false
TM_SQDIFF_NORMED,bear8,tree,84.62328338623047,false
TM_SQDIFF_NORMED,bear9,tree,75.51139831542969,false
TM_SQDIFF_NORMED,bear10,tree,75.97896575927734,false
TM_SQDIFF_NORMED,bear11,tree,75.7934799194336,false
TM_SQDIFF_NORMED,bear12,tree,84.24320220947266,false
TM_SQDIFF_NORMED,church2,tree,76.3051528930664,false
TM_SQDIFF_NORMED,church3,tree,74.31947326660156,false
TM_SQDIFF_NORMED,church4,tree,75.96174621582031,false
TM_SQDIFF_NORMED,church5,tree,74.31947326660156,false
TM_SQDIFF_NORMED,church6,tree,75.96174621582031,false
TM_SQDIFF_NORMED,church7,tree,76.89653778076172,false
TM_SQDIFF_NORMED,church8,tree,76.93450164794922,false
TM_SQDIFF_NORMED,church9,tree,67.5399398803711,false
TM_SQDIFF_NORMED,church10,tree,61.16092300415039,false
TM_SQDIFF_NORMED,church11,tree,76.75785064697266,false
TM_SQDIFF_NORMED,church12,tree,77.20542907714844,false
TM_SQDIFF_NORMED,church13,tree,76.3051528930664,false
TM_SQDIFF_NORMED,cathedral2,tree,57.29075241088867,false
TM_SQDIFF_NORMED,cathedral3,tree,58.18498229980469,false
TM_SQDIFF_NORMED,cathedral4,tree,57.9478759765625,false
TM_SQDIFF_NORMED,cathedral5,tree,57.590248107910156,false
TM_SQDIFF_NORMED,cathedral6,tree,57.97148513793945,false
TM_SQDIFF_NORMED,cathedral7,tree,57.947303771972656,false
TM_SQDIFF_NORMED,cathedral8,tree,58.823646545410156,false
TM_SQDIFF_NORMED,cathedral9,tree,58.486270904541016,false
TM_SQDIFF_NORMED,rock2,cathedral,94.10325622558594,false
TM_SQDIFF_NORMED,rock3,cathedral,94.14198303222656,false
TM_SQDIFF_NORMED,rock4,cathedral,86.9332504272461,false
TM_SQDIFF_NORMED,rock5,cathedral,86.9578628540039,false
TM_SQDIFF_NORMED,rock6,cathedral,94.21766662597656,false
TM_SQDIFF_NORMED,rock7,cathedral,94.21766662597656,false
